Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,424.382922325603,11.7049999237061,1/12/2013 11:35:00 AM,11,7,"2013-01-12S1107",1

"jackpine","CPS",0,0,0,0,0,0,0,425.60275503272,11.7749996185303,1/12/2013 11:40:00 AM,11,8,"2013-01-12S1108",1

"jackpine","CPS",0,0,0,0,0,0,0,426.966526716918,11.8000001907349,1/12/2013 11:45:00 AM,11,9,"2013-01-12S1109",1

"jackpine","CPS",0,0,0,0,0,0,0,429.998417861781,11.8000001907349,1/12/2013 11:50:01 AM,11,10,"2013-01-12S1110",1

"jackpine","CPS",0,0,0,0,0,0,0,425.800788938999,11.8033332824707,1/12/2013 11:55:01 AM,11,11,"2013-01-12S1111",1

"jackpine","CPS",0,0,0,0,0,0,0,430.210279057334,11.8053569793701,1/12/2013 12:00:01 PM,12,0,"2013-01-12S1200",1

"jackpine","CPS",0,0,0,0,0,0,0,433.85938619564,11.8220338821411,1/12/2013 12:05:01 PM,12,1,"2013-01-12S1201",1

"jackpine","CPS",0,0,0,0,0,0,0,427.098549321105,11.8450002670288,1/12/2013 12:10:01 PM,12,2,"2013-01-12S1202",1

"jackpine","CPS",0,0,0,0,0,0,0,428.410815089825,11.8716669082642,1/12/2013 12:15:01 PM,12,3,"2013-01-12S1203",1

"jackpine","CPS",0,0,0,0,0,0,0,427.546481148449,11.8949995040894,1/12/2013 12:20:01 PM,12,4,"2013-01-12S1204",1

"jackpine","CPS",0,0,0,0,0,0,0,428.060275969288,11.9016666412354,1/12/2013 12:25:01 PM,12,5,"2013-01-12S1205",1

"jackpine","CPS",0,0,0,0,0,0,0,426.227295766363,11.9116659164429,1/12/2013 12:30:02 PM,12,6,"2013-01-12S1206",1

"jackpine","CPS",0,0,0,0,0,0,0,425.910011759555,11.9200000762939,1/12/2013 12:35:02 PM,12,7,"2013-01-12S1207",1

"jackpine","CPS",0,0,0,0,0,0,0,426.001822980339,11.9283332824707,1/12/2013 12:40:02 PM,12,8,"2013-01-12S1208",1

"jackpine","CPS",0,0,0,0,0,0,0,424.278349704098,11.9283332824707,1/12/2013 12:45:02 PM,12,9,"2013-01-12S1209",1

"jackpine","CPS",0,0,0,0,0,0,0,423.150867802608,11.9116659164429,1/12/2013 12:50:03 PM,12,10,"2013-01-12S1210",1

"jackpine","CPS",0,0,0,0,0,0,0,422.472768352476,11.9133329391479,1/12/2013 12:55:03 PM,12,11,"2013-01-12S1211",1

"jackpine","CPS",0,0,0,0,0,0,0,422.638547623927,11.9196424484253,1/12/2013 1:00:03 PM,13,0,"2013-01-12S1300",1

"jackpine","CPS",0,0,0,0,0,0,0,422.557147376781,11.9338979721069,1/12/2013 1:05:04 PM,13,1,"2013-01-12S1301",1

"jackpine","CPS",0,0,0,0,0,0,0,421.611046460777,11.9299993515015,1/12/2013 1:10:03 PM,13,2,"2013-01-12S1302",1

"jackpine","CPS",0,0,0,0,0,0,0,421.364273959258,11.9466667175293,1/12/2013 1:15:03 PM,13,3,"2013-01-12S1303",1

